repetition,player_a,player_b,score_a,score_b,avg_a,avg_b,cooperation_a,cooperation_b
0,prober,GrdTFT,599.0,599.0,2.995,2.995,0.995,0.995
0,GrdTFT,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,GrdTFT,600.0,595.0,3.0,2.975,0.99,0.995
0,GrdTFT,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,GrdTFT,600.0,595.0,3.0,2.975,0.99,0.995
0,GrdTFT,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,First by Graaskamp: 0.05,710.0,395.0,3.55,1.975,0.61,0.925
0,First by Graaskamp: 0.05,GrdTFT,395.0,710.0,1.975,3.55,0.925,0.61
0,GrdTFT,First by Downing,228.0,328.0,1.14,1.64,0.19,0.09
0,First by Downing,GrdTFT,328.0,228.0,1.64,1.14,0.09,0.19
0,GrdTFT,"First by Feld: 1.0, 0.5, 200",417.0,497.0,2.085,2.485,0.645,0.565
0,"First by Feld: 1.0, 0.5, 200",GrdTFT,497.0,417.0,2.485,2.085,0.565,0.645
0,GrdTFT,First by Joss: 0.9,416.0,481.0,2.08,2.405,0.61,0.545
0,First by Joss: 0.9,GrdTFT,481.0,416.0,2.405,2.08,0.545,0.61
0,GrdTFT,First by Tullock,305.0,385.0,1.525,1.925,0.35,0.27
0,First by Tullock,GrdTFT,385.0,305.0,1.925,1.525,0.27,0.35
0,GrdTFT,First by Anonymous,521.0,266.0,2.605,1.33,0.235,0.49
0,First by Anonymous,GrdTFT,266.0,521.0,1.33,2.605,0.49,0.235
0,GrdTFT,Random: 0.5,537.0,262.0,2.685,1.31,0.24,0.515
0,Random: 0.5,GrdTFT,262.0,537.0,1.31,2.685,0.515,0.24
0,prober,prober,204.0,204.0,1.02,1.02,0.01,0.01
0,prober,mem2,599.0,599.0,2.995,2.995,0.995,0.995
0,mem2,prober,599.0,599.0,2.995,2.995,0.995,0.995
0,prober,grok:grok-3-mini,599.0,599.0,2.995,2.995,0.995,0.995
0,grok:grok-3-mini,prober,599.0,599.0,2.995,2.995,0.995,0.995
0,prober,First by Tideman and Chieruzzi,594.0,599.0,2.97,2.995,0.99,0.985
0,First by Tideman and Chieruzzi,prober,599.0,594.0,2.995,2.97,0.985,0.99
0,prober,First by Nydegger,496.0,501.0,2.48,2.505,0.5,0.495
0,First by Nydegger,prober,501.0,496.0,2.505,2.48,0.495,0.5
0,prober,First by Grofman,684.0,84.0,3.42,0.42,0.01,0.61
0,First by Grofman,prober,84.0,684.0,0.42,3.42,0.61,0.01
0,prober,First by Shubik,599.0,599.0,2.995,2.995,0.995,0.995
0,First by Shubik,prober,599.0,599.0,2.995,2.995,0.995,0.995
0,prober,First by Stein and Rapoport: 0.05,212.0,202.0,1.06,1.01,0.01,0.02
0,First by Stein and Rapoport: 0.05,prober,202.0,212.0,1.01,1.06,0.02,0.01
0,prober,GRIM,202.0,207.0,1.01,1.035,0.01,0.005
0,GRIM,prober,207.0,202.0,1.035,1.01,0.005,0.01
0,prober,First by Davis: 10,236.0,196.0,1.18,0.98,0.01,0.05
0,First by Davis: 10,prober,196.0,236.0,0.98,1.18,0.05,0.01
0,prober,First by Graaskamp: 0.05,584.0,584.0,2.92,2.92,0.92,0.92
0,First by Graaskamp: 0.05,prober,584.0,584.0,2.92,2.92,0.92,0.92
0,prober,First by Downing,198.0,208.0,0.99,1.04,0.01,0.0
0,First by Downing,prober,208.0,198.0,1.04,0.99,0.0,0.01
0,prober,"First by Feld: 1.0, 0.5, 200",269.0,274.0,1.345,1.37,0.135,0.13
0,"First by Feld: 1.0, 0.5, 200",prober,274.0,269.0,1.37,1.345,0.13,0.135
0,prober,First by Joss: 0.9,240.0,245.0,1.2,1.225,0.075,0.07
0,First by Joss: 0.9,prober,245.0,240.0,1.225,1.2,0.07,0.075
0,prober,First by Tullock,240.0,195.0,1.2,0.975,0.01,0.055
0,First by Tullock,prober,195.0,240.0,0.975,1.2,0.055,0.01
0,prober,First by Anonymous,475.0,475.0,2.375,2.375,0.555,0.555
0,First by Anonymous,prober,475.0,475.0,2.375,2.375,0.555,0.555
0,prober,Random: 0.5,425.0,425.0,2.125,2.125,0.43,0.43
0,Random: 0.5,prober,425.0,425.0,2.125,2.125,0.43,0.43
0,mem2,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,mem2,600.0,595.0,3.0,2.975,0.99,0.995
0,mem2,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,mem2,600.0,595.0,3.0,2.975,0.99,0.995
0,mem2,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,First by Graaskamp: 0.05,428.0,278.0,2.14,1.39,0.265,0.415
0,First by Graaskamp: 0.05,mem2,278.0,428.0,1.39,2.14,0.415,0.265
0,mem2,First by Downing,211.0,201.0,1.055,1.005,0.005,0.015
0,First by Downing,mem2,201.0,211.0,1.005,1.055,0.015,0.005
0,mem2,"First by Feld: 1.0, 0.5, 200",232.0,232.0,1.16,1.16,0.075,0.075
0,"First by Feld: 1.0, 0.5, 200",mem2,232.0,232.0,1.16,1.16,0.075,0.075
0,mem2,First by Joss: 0.9,264.0,264.0,1.32,1.32,0.155,0.155
0,First by Joss: 0.9,mem2,264.0,264.0,1.32,1.32,0.155,0.155
0,mem2,First by Tullock,248.0,233.0,1.24,1.165,0.085,0.1
0,First by Tullock,mem2,233.0,248.0,1.165,1.24,0.1,0.085
0,mem2,First by Anonymous,616.0,106.0,3.08,0.53,0.015,0.525
0,First by Anonymous,mem2,106.0,616.0,0.53,3.08,0.525,0.015
0,mem2,Random: 0.5,632.0,102.0,3.16,0.51,0.015,0.545
0,Random: 0.5,mem2,102.0,632.0,0.51,3.16,0.545,0.015
0,grok:grok-3-mini,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,grok:grok-3-mini,600.0,595.0,3.0,2.975,0.99,0.995
0,grok:grok-3-mini,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,grok:grok-3-mini,600.0,595.0,3.0,2.975,0.99,0.995
0,grok:grok-3-mini,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,First by Graaskamp: 0.05,525.0,525.0,2.625,2.625,0.625,0.625
0,First by Graaskamp: 0.05,grok:grok-3-mini,525.0,525.0,2.625,2.625,0.625,0.625
0,grok:grok-3-mini,First by Downing,597.0,597.0,2.985,2.985,0.99,0.99
0,First by Downing,grok:grok-3-mini,597.0,597.0,2.985,2.985,0.99,0.99
0,grok:grok-3-mini,"First by Feld: 1.0, 0.5, 200",261.0,266.0,1.305,1.33,0.12,0.115
0,"First by Feld: 1.0, 0.5, 200",grok:grok-3-mini,266.0,261.0,1.33,1.305,0.115,0.12
0,grok:grok-3-mini,First by Joss: 0.9,239.0,244.0,1.195,1.22,0.075,0.07
0,First by Joss: 0.9,grok:grok-3-mini,244.0,239.0,1.22,1.195,0.07,0.075
0,grok:grok-3-mini,First by Tullock,294.0,299.0,1.47,1.495,0.23,0.225
0,First by Tullock,grok:grok-3-mini,299.0,294.0,1.495,1.47,0.225,0.23
0,grok:grok-3-mini,First by Anonymous,466.0,471.0,2.33,2.355,0.55,0.545
0,First by Anonymous,grok:grok-3-mini,471.0,466.0,2.355,2.33,0.545,0.55
0,grok:grok-3-mini,Random: 0.5,459.0,459.0,2.295,2.295,0.515,0.515
0,Random: 0.5,grok:grok-3-mini,459.0,459.0,2.295,2.295,0.515,0.515
0,First by Tideman and Chieruzzi,First by Tideman and Chieruzzi,596.0,596.0,2.98,2.98,0.99,0.99
0,First by Tideman and Chieruzzi,First by Nydegger,604.0,594.0,3.02,2.97,0.99,1.0
0,First by Nydegger,First by Tideman and Chieruzzi,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Tideman and Chieruzzi,First by Grofman,600.0,595.0,3.0,2.975,0.99,0.995
0,First by Grofman,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,First by Shubik,600.0,595.0,3.0,2.975,0.99,0.995
0,First by Shubik,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,First by Stein and Rapoport: 0.05,596.0,596.0,2.98,2.98,0.99,0.99
0,First by Stein and Rapoport: 0.05,First by Tideman and Chieruzzi,596.0,596.0,2.98,2.98,0.99,0.99
0,First by Tideman and Chieruzzi,GRIM,600.0,595.0,3.0,2.975,0.99,0.995
0,GRIM,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,First by Davis: 10,600.0,595.0,3.0,2.975,0.99,0.995
0,First by Davis: 10,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,First by Graaskamp: 0.05,600.0,550.0,3.0,2.75,0.86,0.91
0,First by Graaskamp: 0.05,First by Tideman and Chieruzzi,550.0,600.0,2.75,3.0,0.91,0.86
0,First by Tideman and Chieruzzi,First by Downing,233.0,203.0,1.165,1.015,0.015,0.045
0,First by Downing,First by Tideman and Chieruzzi,203.0,233.0,1.015,1.165,0.045,0.015
0,First by Tideman and Chieruzzi,"First by Feld: 1.0, 0.5, 200",210.0,210.0,1.05,1.05,0.02,0.02
0,"First by Feld: 1.0, 0.5, 200",First by Tideman and Chieruzzi,210.0,210.0,1.05,1.05,0.02,0.02
0,First by Tideman and Chieruzzi,First by Joss: 0.9,210.0,210.0,1.05,1.05,0.02,0.02
0,First by Joss: 0.9,First by Tideman and Chieruzzi,210.0,210.0,1.05,1.05,0.02,0.02
0,First by Tideman and Chieruzzi,First by Tullock,385.0,380.0,1.925,1.9,0.445,0.45
0,First by Tullock,First by Tideman and Chieruzzi,380.0,385.0,1.9,1.925,0.45,0.445
0,First by Tideman and Chieruzzi,First by Anonymous,561.0,171.0,2.805,0.855,0.095,0.485
0,First by Anonymous,First by Tideman and Chieruzzi,171.0,561.0,0.855,2.805,0.485,0.095
0,First by Tideman and Chieruzzi,Random: 0.5,551.0,161.0,2.755,0.805,0.08,0.47
0,Random: 0.5,First by Tideman and Chieruzzi,161.0,551.0,0.805,2.755,0.47,0.08
0,First by Nydegger,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,First by Stein and Rapoport: 0.05,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Stein and Rapoport: 0.05,First by Nydegger,604.0,594.0,3.02,2.97,0.99,1.0
0,First by Nydegger,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,First by Graaskamp: 0.05,561.0,626.0,2.805,3.13,1.0,0.935
0,First by Graaskamp: 0.05,First by Nydegger,626.0,561.0,3.13,2.805,0.935,1.0
0,First by Nydegger,First by Downing,15.0,980.0,0.075,4.9,0.98,0.015
0,First by Downing,First by Nydegger,980.0,15.0,4.9,0.075,0.015,0.98
0,First by Nydegger,"First by Feld: 1.0, 0.5, 200",465.0,690.0,2.325,3.45,1.0,0.775
0,"First by Feld: 1.0, 0.5, 200",First by Nydegger,690.0,465.0,3.45,2.325,0.775,1.0
0,First by Nydegger,First by Joss: 0.9,540.0,640.0,2.7,3.2,1.0,0.9
0,First by Joss: 0.9,First by Nydegger,640.0,540.0,3.2,2.7,0.9,1.0
0,First by Nydegger,First by Tullock,540.0,640.0,2.7,3.2,1.0,0.9
0,First by Tullock,First by Nydegger,640.0,540.0,3.2,2.7,0.9,1.0
0,First by Nydegger,First by Anonymous,314.0,774.0,1.57,3.87,0.97,0.51
0,First by Anonymous,First by Nydegger,774.0,314.0,3.87,1.57,0.51,0.97
0,First by Nydegger,Random: 0.5,297.0,802.0,1.485,4.01,1.0,0.495
0,Random: 0.5,First by Nydegger,802.0,297.0,4.01,1.485,0.495,1.0
0,First by Grofman,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,First by Stein and Rapoport: 0.05,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Stein and Rapoport: 0.05,First by Grofman,604.0,594.0,3.02,2.97,0.99,1.0
0,First by Grofman,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,First by Graaskamp: 0.05,619.0,524.0,3.095,2.62,0.815,0.91
0,First by Graaskamp: 0.05,First by Grofman,524.0,619.0,2.62,3.095,0.91,0.815
0,First by Grofman,First by Downing,90.0,655.0,0.45,3.275,0.57,0.005
0,First by Downing,First by Grofman,655.0,90.0,3.275,0.45,0.005,0.57
0,First by Grofman,"First by Feld: 1.0, 0.5, 200",430.0,575.0,2.15,2.875,0.735,0.59
0,"First by Feld: 1.0, 0.5, 200",First by Grofman,575.0,430.0,2.875,2.15,0.59,0.735
0,First by Grofman,First by Joss: 0.9,523.0,578.0,2.615,2.89,0.845,0.79
0,First by Joss: 0.9,First by Grofman,578.0,523.0,2.89,2.615,0.79,0.845
0,First by Grofman,First by Tullock,421.0,536.0,2.105,2.68,0.625,0.51
0,First by Tullock,First by Grofman,536.0,421.0,2.68,2.105,0.51,0.625
0,First by Grofman,First by Anonymous,406.0,561.0,2.03,2.805,0.665,0.51
0,First by Anonymous,First by Grofman,561.0,406.0,2.805,2.03,0.51,0.665
0,First by Grofman,Random: 0.5,386.0,591.0,1.93,2.955,0.705,0.5
0,Random: 0.5,First by Grofman,591.0,386.0,2.955,1.93,0.5,0.705
0,First by Shubik,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,First by Shubik,600.0,595.0,3.0,2.975,0.99,0.995
0,First by Shubik,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,First by Graaskamp: 0.05,591.0,356.0,2.955,1.78,0.47,0.705
0,First by Graaskamp: 0.05,First by Shubik,356.0,591.0,1.78,2.955,0.705,0.47
0,First by Shubik,First by Downing,257.0,272.0,1.285,1.36,0.125,0.11
0,First by Downing,First by Shubik,272.0,257.0,1.36,1.285,0.11,0.125
0,First by Shubik,"First by Feld: 1.0, 0.5, 200",317.0,347.0,1.585,1.735,0.31,0.28
0,"First by Feld: 1.0, 0.5, 200",First by Shubik,347.0,317.0,1.735,1.585,0.28,0.31
0,First by Shubik,First by Joss: 0.9,264.0,289.0,1.32,1.445,0.165,0.14
0,First by Joss: 0.9,First by Shubik,289.0,264.0,1.445,1.32,0.14,0.165
0,First by Shubik,First by Tullock,236.0,296.0,1.18,1.48,0.165,0.105
0,First by Tullock,First by Shubik,296.0,236.0,1.48,1.18,0.105,0.165
0,First by Shubik,First by Anonymous,514.0,229.0,2.57,1.145,0.17,0.455
0,First by Anonymous,First by Shubik,229.0,514.0,1.145,2.57,0.455,0.17
0,First by Shubik,Random: 0.5,552.0,212.0,2.76,1.06,0.155,0.495
0,Random: 0.5,First by Shubik,212.0,552.0,1.06,2.76,0.495,0.155
0,First by Stein and Rapoport: 0.05,First by Stein and Rapoport: 0.05,596.0,596.0,2.98,2.98,0.99,0.99
0,First by Stein and Rapoport: 0.05,GRIM,600.0,595.0,3.0,2.975,0.99,0.995
0,GRIM,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,First by Davis: 10,600.0,595.0,3.0,2.975,0.99,0.995
0,First by Davis: 10,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,First by Graaskamp: 0.05,526.0,521.0,2.63,2.605,0.62,0.625
0,First by Graaskamp: 0.05,First by Stein and Rapoport: 0.05,521.0,526.0,2.605,2.63,0.625,0.62
0,First by Stein and Rapoport: 0.05,First by Downing,505.0,220.0,2.525,1.1,0.175,0.46
0,First by Downing,First by Stein and Rapoport: 0.05,220.0,505.0,1.1,2.525,0.46,0.175
0,First by Stein and Rapoport: 0.05,"First by Feld: 1.0, 0.5, 200",273.0,273.0,1.365,1.365,0.14,0.14
0,"First by Feld: 1.0, 0.5, 200",First by Stein and Rapoport: 0.05,273.0,273.0,1.365,1.365,0.14,0.14
0,First by Stein and Rapoport: 0.05,First by Joss: 0.9,220.0,225.0,1.1,1.125,0.045,0.04
0,First by Joss: 0.9,First by Stein and Rapoport: 0.05,225.0,220.0,1.125,1.1,0.04,0.045
0,First by Stein and Rapoport: 0.05,First by Tullock,314.0,319.0,1.57,1.595,0.255,0.25
0,First by Tullock,First by Stein and Rapoport: 0.05,319.0,314.0,1.595,1.57,0.25,0.255
0,First by Stein and Rapoport: 0.05,First by Anonymous,621.0,126.0,3.105,0.63,0.05,0.545
0,First by Anonymous,First by Stein and Rapoport: 0.05,126.0,621.0,0.63,3.105,0.545,0.05
0,First by Stein and Rapoport: 0.05,Random: 0.5,611.0,126.0,3.055,0.63,0.045,0.53
0,Random: 0.5,First by Stein and Rapoport: 0.05,126.0,611.0,0.63,3.055,0.53,0.045
0,GRIM,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,First by Graaskamp: 0.05,407.0,277.0,2.035,1.385,0.255,0.385
0,First by Graaskamp: 0.05,GRIM,277.0,407.0,1.385,2.035,0.385,0.255
0,GRIM,First by Downing,211.0,201.0,1.055,1.005,0.005,0.015
0,First by Downing,GRIM,201.0,211.0,1.005,1.055,0.015,0.005
0,GRIM,"First by Feld: 1.0, 0.5, 200",307.0,307.0,1.535,1.535,0.265,0.265
0,"First by Feld: 1.0, 0.5, 200",GRIM,307.0,307.0,1.535,1.535,0.265,0.265
0,GRIM,First by Joss: 0.9,205.0,205.0,1.025,1.025,0.01,0.01
0,First by Joss: 0.9,GRIM,205.0,205.0,1.025,1.025,0.01,0.01
0,GRIM,First by Tullock,267.0,257.0,1.335,1.285,0.145,0.155
0,First by Tullock,GRIM,257.0,267.0,1.285,1.335,0.155,0.145
0,GRIM,First by Anonymous,577.0,117.0,2.885,0.585,0.02,0.48
0,First by Anonymous,GRIM,117.0,577.0,0.585,2.885,0.48,0.02
0,GRIM,Random: 0.5,545.0,120.0,2.725,0.6,0.01,0.435
0,Random: 0.5,GRIM,120.0,545.0,0.6,2.725,0.435,0.01
0,First by Davis: 10,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,First by Graaskamp: 0.05,411.0,276.0,2.055,1.38,0.255,0.39
0,First by Graaskamp: 0.05,First by Davis: 10,276.0,411.0,1.38,2.055,0.39,0.255
0,First by Davis: 10,First by Downing,209.0,234.0,1.045,1.17,0.05,0.025
0,First by Downing,First by Davis: 10,234.0,209.0,1.17,1.045,0.025,0.05
0,First by Davis: 10,"First by Feld: 1.0, 0.5, 200",245.0,245.0,1.225,1.225,0.11,0.11
0,"First by Feld: 1.0, 0.5, 200",First by Davis: 10,245.0,245.0,1.225,1.225,0.11,0.11
0,First by Davis: 10,First by Joss: 0.9,218.0,223.0,1.09,1.115,0.05,0.045
0,First by Joss: 0.9,First by Davis: 10,223.0,218.0,1.115,1.09,0.045,0.05
0,First by Davis: 10,First by Tullock,259.0,239.0,1.295,1.195,0.105,0.125
0,First by Tullock,First by Davis: 10,239.0,259.0,1.195,1.295,0.125,0.105
0,First by Davis: 10,First by Anonymous,615.0,130.0,3.075,0.65,0.05,0.535
0,First by Anonymous,First by Davis: 10,130.0,615.0,0.65,3.075,0.535,0.05
0,First by Davis: 10,Random: 0.5,585.0,135.0,2.925,0.675,0.05,0.5
0,Random: 0.5,First by Davis: 10,135.0,585.0,0.675,2.925,0.5,0.05
0,First by Graaskamp: 0.05,First by Graaskamp: 0.05,300.0,300.0,1.5,1.5,0.25,0.25
0,First by Graaskamp: 0.05,First by Downing,633.0,543.0,3.165,2.715,0.9,0.99
0,First by Downing,First by Graaskamp: 0.05,543.0,633.0,2.715,3.165,0.99,0.9
0,First by Graaskamp: 0.05,"First by Feld: 1.0, 0.5, 200",443.0,648.0,2.215,3.24,0.88,0.675
0,"First by Feld: 1.0, 0.5, 200",First by Graaskamp: 0.05,648.0,443.0,3.24,2.215,0.675,0.88
0,First by Graaskamp: 0.05,First by Joss: 0.9,293.0,293.0,1.465,1.465,0.18,0.18
0,First by Joss: 0.9,First by Graaskamp: 0.05,293.0,293.0,1.465,1.465,0.18,0.18
0,First by Graaskamp: 0.05,First by Tullock,527.0,617.0,2.635,3.085,0.905,0.815
0,First by Tullock,First by Graaskamp: 0.05,617.0,527.0,3.085,2.635,0.815,0.905
0,First by Graaskamp: 0.05,First by Anonymous,575.0,195.0,2.875,0.975,0.145,0.525
0,First by Anonymous,First by Graaskamp: 0.05,195.0,575.0,0.975,2.875,0.525,0.145
0,First by Graaskamp: 0.05,Random: 0.5,601.0,176.0,3.005,0.88,0.12,0.545
0,Random: 0.5,First by Graaskamp: 0.05,176.0,601.0,0.88,3.005,0.545,0.12
0,First by Downing,First by Downing,200.0,200.0,1.0,1.0,0.0,0.0
0,First by Downing,"First by Feld: 1.0, 0.5, 200",453.0,693.0,2.265,3.465,0.99,0.75
0,"First by Feld: 1.0, 0.5, 200",First by Downing,693.0,453.0,3.465,2.265,0.75,0.99
0,First by Downing,First by Joss: 0.9,552.0,627.0,2.76,3.135,0.99,0.915
0,First by Joss: 0.9,First by Downing,627.0,552.0,3.135,2.76,0.915,0.99
0,First by Downing,First by Tullock,238.0,208.0,1.19,1.04,0.025,0.055
0,First by Tullock,First by Downing,208.0,238.0,1.04,1.19,0.055,0.025
0,First by Downing,First by Anonymous,600.0,100.0,3.0,0.5,0.0,0.5
0,First by Anonymous,First by Downing,100.0,600.0,0.5,3.0,0.5,0.0
0,First by Downing,Random: 0.5,579.0,129.0,2.895,0.645,0.035,0.485
0,Random: 0.5,First by Downing,129.0,579.0,0.645,2.895,0.485,0.035
0,"First by Feld: 1.0, 0.5, 200","First by Feld: 1.0, 0.5, 200",261.0,266.0,1.305,1.33,0.115,0.11
0,"First by Feld: 1.0, 0.5, 200",First by Joss: 0.9,226.0,231.0,1.13,1.155,0.06,0.055
0,First by Joss: 0.9,"First by Feld: 1.0, 0.5, 200",231.0,226.0,1.155,1.13,0.055,0.06
0,"First by Feld: 1.0, 0.5, 200",First by Tullock,316.0,296.0,1.58,1.48,0.225,0.245
0,First by Tullock,"First by Feld: 1.0, 0.5, 200",296.0,316.0,1.48,1.58,0.245,0.225
0,"First by Feld: 1.0, 0.5, 200",First by Anonymous,504.0,379.0,2.52,1.895,0.4,0.525
0,First by Anonymous,"First by Feld: 1.0, 0.5, 200",379.0,504.0,1.895,2.52,0.525,0.4
0,"First by Feld: 1.0, 0.5, 200",Random: 0.5,503.0,358.0,2.515,1.79,0.37,0.515
0,Random: 0.5,"First by Feld: 1.0, 0.5, 200",358.0,503.0,1.79,2.515,0.515,0.37
0,First by Joss: 0.9,First by Joss: 0.9,211.0,211.0,1.055,1.055,0.025,0.025
0,First by Joss: 0.9,First by Tullock,234.0,219.0,1.17,1.095,0.05,0.065
0,First by Tullock,First by Joss: 0.9,219.0,234.0,1.095,1.17,0.065,0.05
0,First by Joss: 0.9,First by Anonymous,461.0,416.0,2.305,2.08,0.45,0.495
0,First by Anonymous,First by Joss: 0.9,416.0,461.0,2.08,2.305,0.495,0.45
0,First by Joss: 0.9,Random: 0.5,487.0,382.0,2.435,1.91,0.42,0.525
